episode_title,episode_date,length_minutes,n_episodes,title,author,frequency
A palavra de honra pode ser apenas uma promessa vazia,2019-07-11,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
Melhor maneira de divulgar uma informação é pedindo segredo,2019-07-10,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
"A decência ética é difícil, mas é possível",2019-07-09,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
O esforço em esconder o que é nulo é maior que aquele para ocultar o que é ruim,2019-07-08,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
Convivência e isolamento são escolhas que fazem parte da natureza humana,2019-07-05,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
Há pessoas que são capazes de piorar a própria natureza,2019-07-04,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
O mérito precisa de esforço,2019-07-03,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
Paciência não pode ser confundida como letargia ou incapacidade de reação,2019-07-02,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
O tempo corrige ou exalta,2019-07-01,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
Leonardo da Vinci e a astrologia,2019-05-31,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
A audiência excluída,2019-05-30,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
O contraditório do que é bom e do que é ruim,2019-05-29,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
A falta de planejamento pode levar ao fracasso,2019-05-28,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
A paciência é decisiva nas ações,2019-05-27,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
A infelicidade é uma das principais características humana,2019-05-24,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
A arrogância é uma estupidez persistente,2019-05-23,2,30,Academia CBN - Mario Sergio Cortella,CBN,Daily podcast
#252 - Dinheiro resolve tudo? (feat. Caio Braz e Marina Smith),Yesterday,130,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#251 - A arte de stalkear (feat. Maíra Medeiros e Maqui),2019-07-25,153,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#250 - K-POP e os novos fenômenos da música (feat. Babi Dewet e Anderson Vieira),2019-07-18,176,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#249 - Ai Gabi, só quem viveu sabe (feat. Bárbara, Thiago e Jamile)",2019-07-11,157,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#248 - Instagram e Vida de Blogueira (feat. Magá Moura, Bruna Vieira e Maicon Santini)",2019-07-04,138,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#247 - E se entrássemos num reality show? (feat. Raony e Clarisse),2019-06-27,150,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#246 - Olha a Cobra! (feat. Thiago Theodoro e Manu Barem),2019-06-20,165,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#245 - Gretchen, a rainha da internet (feat. a própria!)",2019-06-13,114,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#244 - Horóscopo do Amor (feat. Titi Vidal, Foquinha e Samuel Gomes)",2019-06-06,149,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#243 - Rocketman e Outras Biopics com Marina Person, Sarah Oliveira e Felipe Solari",2019-05-30,216,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#242 - Drik Barbosa, Karol Conka e Gloria Groove",2019-05-23,126,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#241 - RuPaul's Drag Race (feat. Penelopy Jean),2019-05-16,111,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#240 - Divas Lendárias Para Conhecer (feat. Thiago e Adriana Yoshida),2019-05-09,148,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#239 - Luisa Marilac, uma mulher incrível",2019-05-02,109,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#238 - Comédias Românticas (feat. Bárbara e Diego),2019-04-25,151,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#237 - A Sexta-feira é Santa Mas Eu Não (feat. Samira Close e Jamile),2019-04-18,111,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#236 - Primeiras vezes (feat. Ariane),2019-04-11,150,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#235 - Sandy & Júnior e a Onda de Comeback,2019-04-04,106,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#234 - Loucuras de Fãs e Shows Incríveis,2019-03-28,129,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#233 - A História Incrível do Fofão da Augusta feat. Chico Felitti,2019-03-21,144,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#232 - Farofapalha e Relacionamento Aberto (feat. Bruna Vieira),2019-03-14,166,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#231 - As Personalidades do Carnaval (feat. Cleytu),2019-03-07,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#230 - Aclamando PV e o pop brasileiro no UMCW (feat. AM),2019-02-28,129,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#229 - Wanda Morning Show 2 (feat. Clarisse),2019-02-21,112,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#228 - Isso o Grammy Não Mostra (feat. Guilherme Tintel),2019-02-14,148,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#227 - A festa da Lari, do Neymar ou Zeca Pagodinho? (Feat. Leila Germano)",2019-02-07,130,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#226 - Jogando STOP: Quem Lady Gaga Deve Agradecer no Oscar?,2019-01-31,150,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#225 - Tutorial de Nudes e Micos de Viagens (feat. Manu Barem e Maqui),2019-01-24,161,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#224 - Tóquio, Golden Globes e Fofocas de Férias",2019-01-17,150,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#223 - Horóscopo 2019 com Titi Vidal,2019-01-03,117,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#222 - Meryl e Lotus 2018,2018-12-27,126,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#221 - Especial de Natal ao Vivo,2018-12-20,109,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#220 - A Nossa Social com Hollywood,2018-12-13,128,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#219 - Mega Senha (feat. Marina Smith),2018-12-06,121,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#218 - Jogando um Stop Bafo com Lia Clark,2018-11-29,112,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#217 - Minas Edition (feat. Maíra Medeiros, Foquinha e Tchulim)",2018-11-22,126,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#062 - Futurospectiva 2017,2016-12-23,120,95,Mupoca,B9,Fortnightly podcast
#215 - Você Quer Me Webnamorar? (feat. Samira Close e Clarisse),2018-11-08,156,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#214 - Que diva pop eu sou? (feat. Lorelay Fox),2018-11-01,142,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#213 - A Edição Mais Assombrada de TODAS,2018-10-25,124,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#212 - Crianças afrontosas (feat. Jessica Grecco e Jamile),2018-10-18,114,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#211 - O Retorno das POCs (feat. Davi e Victor Miranda),2018-10-11,153,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#210 - Toma conta da sua vida! (feat. Alexandrismos),2018-10-04,147,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#209 - O que te faz cancelar um date?,2018-09-27,154,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#208 - Resumos toscos de séries (feat. Carol Moreira),2018-09-20,142,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#207 - Lady Gaga oscarizada, o sapato da Cardi B e trilogias do cinema",2018-09-13,132,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#206 - Especial 4 anos de Wanda: Parte 2,2018-09-06,145,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#205 - Especial 4 anos de Wanda: Parte 1,2018-08-30,169,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#204 - Ariana Grande, VMA e uns trotes básicos feat. Raony e Gui Tintel",2018-08-23,141,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#203 - Especial Madonna (com Zeca Camargo),2018-08-16,136,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#202 - Karaokê, Vogue e Oscar popular",2018-08-09,143,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#201 - Gaymers Fechativas feat. Samira Close,2018-08-02,163,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#200 - Arquivo Confidencial,2018-07-26,148,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#199 - Quem é a rainha, a presidenta e a poc do pop (feat. Johnny Hooker e Luisa Micheletti)",2018-07-19,150,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#198 - Coisas que amamos ou cancelamos com Ju do Mamilos e Alberto Pereira Jr.,2018-07-12,146,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#197 - Perguntas de vexame e cultura pop,2018-07-05,145,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#196 - Que flop de Copa!! (feat. Ariane),2018-06-28,174,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#195 - O mundo é das POCs!,2018-06-21,131,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#194 - Ciladas do amor (com Pepita, Regina Volpato e Davi Sabbag)",2018-06-14,123,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#193 - Meu Passado me Condena (feat. Imagina Juntas),2018-06-07,173,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#192 - Eu Nunca pesadíssimo com Foquinha e Maicon Santini,2018-05-30,139,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#191 - Fofocas da família real e a volta da X-Tina (feat. Bárbara e Thiago),2018-05-24,142,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#190 - Deadpool e o game Qual Filme Eu Sou? (feat. Borbs),2018-05-17,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#189 - O que é spoiler hoje em dia, gente?",2018-05-10,152,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#188 - #CozinhaWanda com Clarisse (do Masterchef),2018-05-03,177,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
Podcast MdM #513: MdM Games analisam Google Stadia e Apple Arcade + MdMonas e a POC CON!,2019-03-29,120,22,Podcast MdM – Melhores do Mundo,Podcast MdM – Melhores do Mundo,Weekly podcast
#186 - Amores errados e transas ruins (feat. Hel Mother e Maíra Medeiros),2018-04-19,137,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#185 - O rolê da MPB e do pop com Alice Caymmi,2018-04-12,143,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#184 - Horóscopo de abril (e papos de bissexualidade),2018-04-05,144,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
Muito fanfiqueiras sim! (feat. Fer Escarião),2018-03-29,122,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#182 - Especial Katy Perry (feat. Foquinha),2018-03-22,116,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#181 - Marmita de 50 reais??,2018-03-16,135,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#180 - Descubra o seu parceiro ideal,2018-03-08,140,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#179 - Bilola na toba ou Café da manhã na cama?,2018-03-01,125,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#178 - Sacrifícios, Stories e Memes de Whatsapp (feat. Buzzfeed)",2018-02-22,130,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#177 - Todo mundo caga (feat. Filhos da Grávida de Taubaté),2018-02-15,85,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#176 - E se eu não quiser ir para os blocos?,2018-02-08,113,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#175 - Como Sair de Climão Bizarro,2018-01-31,161,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#174 - Tretas e Pegações de Verão,2018-01-25,135,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#173 - Estamos grávidas!,2018-01-11,100,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#172 - Horóscopo 2018,2018-01-04,116,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#171 - Retrospectiva: Os Meryl e Lotus de 2017,2017-12-28,116,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#170 - O Wanda mais fofoqueiro de todos (feat. Diva Depressão),2017-12-21,109,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#169 - Fofocas matinais com Wanda Morning Show,2017-12-13,116,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#168 - Rodada de entrevistas idiotas (feat. Federico Devito e Luke),2017-12-07,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#167 - It's Britney, Bitch!",2017-11-30,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#166 - Gaga Fanfiqueira e a Glória de Deymar,2017-11-23,112,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#165 - O Fuck, Marry e Kill mais difícil de todos",2017-11-16,127,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#164 - Date Ruim (feat. Maicon Santini),2017-11-09,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#163 - A volta de Jelena, Stranger Things e Kevin Spacey",2017-11-02,128,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#162 - Contos Macabros de Halloween (feat. Davi Sabbag e Foquinha),2017-10-26,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#161 - Os Anos 2000 Precisam Voltar?,2017-10-19,112,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
RADIOFOBIA 219 – Me engana que eu gosto,2017-08-21,120,572,Rádiofobia Podcast Network,Rádiofobia Podcast Network,Daily podcast
#159 - Séries e filmes incríveis para ver agora! (feat. Aline Diniz e Judão),2017-10-05,76,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#158 - As versões forró de música pop,2017-09-28,111,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#157 - As Rainhas Pabllo Vittar e Nicole Kidman,2017-09-21,114,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#156 - Manias e famosos que nos irritam,2017-09-14,116,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#155 - Ai, como éramos ridículos",2017-09-07,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#154 - Cansados de barracos do pop,2017-08-31,113,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#153 - Trotes com a Duny: Parte 2,2017-08-24,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#152 - A dominação mundial da Netflix (feat. Indiretas do Bem),2017-08-17,116,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#151 - Enigmas bizarros e Histórias tristes da Wândala,2017-08-10,116,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#150 - Os clipes mais incríveis de todos os tempos,2017-08-03,114,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#149 - O Wanda mais animado EVER! Com Regina Volpato,2017-07-27,124,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#148 - Quem está com os dias contados em Westeros,2017-07-20,130,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#147 - Calma, fãs da Anitta",2017-07-12,151,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#146 - Enaltecendo músicos incríveis com Mahmundi,2017-07-06,118,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#145 - Fazendo Brusinhas e o Milagre Coreano (Feat. Jana Rosa),2017-06-29,116,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#144 - Lidando com boy lixo, viagens e internet (feat. Titi Müller)",2017-06-22,118,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#143 - O BBB da Katy Perry e os piores Dias dos Namorados,2017-06-15,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#142 - O mês de junho de cada signo,2017-06-08,110,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#141 - A volta das séries e sitcons dos anos 90,2017-06-01,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#140 - Cher ainda é a dona do pop,2017-05-25,108,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#139 - Avaliando nudes e Miley vibe boa,2017-05-18,106,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#138 - Saudades da MTV feat. Marimoon,2017-05-11,124,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#137 - Quem arrasou e quem flopou no MET Gala,2017-05-04,130,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#136 - Os shows, discos e artistas que amamos (+ Fofocas da Pabllo!)",2017-04-27,145,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#135 - Culinária Wanda e Coachella,2017-04-20,134,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#134 - BBB, 13 Reasons Why e Músicas Danadinhas",2017-04-13,132,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#133 - Enaltecendo RuPaul com Gloria Groove,2017-04-06,119,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#132 - Casos de Família com Regina Volpato,2017-03-30,151,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#131 - Xingando o Youtube e Cantando o Abecedário,2017-03-23,131,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#130 - As grandes vilãs de novela e as malvadas Bette e Joan,2017-03-16,118,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
"#129 - Ressaca de Carnaval e o Oscar de ""Moonlight""",2017-03-09,139,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
#128 - Carnavais Traumatizantes,2017-03-02,108,250,Um Milkshake Chamado Wanda,Um Milkshake Chamado Wanda,Weekly podcast
